YEAR,MEASURE,SUB-MEASURE,SUB-MEASURE,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,TOTAL,UNITS
2009,Accommodation - Bed Spaces,Serviced Accommodation 4,,,,,,,,,,,,,,,Bed Spaces
2009,Accommodation - Bed Spaces,Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2009,Accommodation - Bed Spaces,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,"6,515",Bed Spaces
2009,Accommodation - Bed Spaces,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,"5,812",Bed Spaces
2009,Accommodation - Bed Spaces,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,905,Bed Spaces
2009,Accommodation - Bed Spaces,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,"12,573",Bed Spaces
2009,Accommodation - Bed Spaces,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,"1,812",Bed Spaces
2009,Accommodation - Bed Spaces,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2009,Accommodation - Bed Spaces,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"21,102",Bed Spaces
2009,Accommodation - Bed Spaces,All Accommodation Types,TOTAL,,,,,,,,,,,,,"27,617",Bed Spaces
2010,Accommodation - Establishments,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,6,Establishments
2010,Accommodation - Establishments,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,44,Establishments
2010,Accommodation - Establishments,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,502,Establishments
2010,Accommodation - Establishments,Serviced Accommodation 4,,,,,,,,,,,,,,,Establishments
2010,Accommodation - Establishments,Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2010,Accommodation - Establishments,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,552,Establishments
2010,Accommodation - Establishments,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,914,Establishments
2010,Accommodation - Establishments,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,0,Establishments
2010,Accommodation - Establishments,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,117,Establishments
2010,Accommodation - Establishments,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,39,Establishments
2010,Accommodation - Establishments,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2010,Accommodation - Establishments,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"1,070",Establishments
2010,Accommodation - Establishments,All Accommodation Types,TOTAL,,,,,,,,,,,,,"1,622",Establishments
2010,Accommodation - Bed Spaces,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,"1,174",Bed Spaces
2010,Accommodation - Bed Spaces,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,"1,779",Bed Spaces
2010,Accommodation - Bed Spaces,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,"3,602",Bed Spaces
2010,Accommodation - Bed Spaces,Serviced Accommodation 4,,,,,,,,,,,,,,,Bed Spaces
2010,Accommodation - Bed Spaces,Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2010,Accommodation - Bed Spaces,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,"6,555",Bed Spaces
2010,Accommodation - Bed Spaces,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,"5,876",Bed Spaces
2010,Accommodation - Bed Spaces,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,913,Bed Spaces
2010,Accommodation - Bed Spaces,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,"12,693",Bed Spaces
2010,Accommodation - Bed Spaces,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,"1,812",Bed Spaces
2010,Accommodation - Bed Spaces,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2010,Accommodation - Bed Spaces,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"21,294",Bed Spaces
2010,Accommodation - Bed Spaces,All Accommodation Types,TOTAL,,,,,,,,,,,,,"27,849",Bed Spaces
2011,Accommodation - Establishments,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,6,Establishments
2011,Accommodation - Establishments,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,44,Establishments
2011,Accommodation - Establishments,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,497,Establishments
2011,Accommodation - Establishments,Serviced Accommodation 4,,,,,,,,,,,,,,,Establishments
2011,Accommodation - Establishments,Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2011,Accommodation - Establishments,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,547,Establishments
2011,Accommodation - Establishments,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,951,Establishments
2011,Accommodation - Establishments,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,0,Establishments
2011,Accommodation - Establishments,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,124,Establishments
2011,Accommodation - Establishments,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,38,Establishments
2011,Accommodation - Establishments,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2011,Accommodation - Establishments,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"1,113",Establishments
2011,Accommodation - Establishments,All Accommodation Types,TOTAL,,,,,,,,,,,,,"1,660",Establishments
2011,Accommodation - Bed Spaces,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,"1,174",Bed Spaces
2011,Accommodation - Bed Spaces,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,"1,779",Bed Spaces
2011,Accommodation - Bed Spaces,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,"3,565",Bed Spaces
2011,Accommodation - Bed Spaces,Serviced Accommodation 4,,,,,,,,,,,,,,,Bed Spaces
2011,Accommodation - Bed Spaces,Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2011,Accommodation - Bed Spaces,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,"6,518",Bed Spaces
2011,Accommodation - Bed Spaces,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,"6,144",Bed Spaces
2011,Accommodation - Bed Spaces,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,913,Bed Spaces
2011,Accommodation - Bed Spaces,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,"12,879",Bed Spaces
2011,Accommodation - Bed Spaces,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,"1,759",Bed Spaces
2011,Accommodation - Bed Spaces,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2011,Accommodation - Bed Spaces,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"21,695",Bed Spaces
2011,Accommodation - Bed Spaces,All Accommodation Types,TOTAL,,,,,,,,,,,,,"28,213",Bed Spaces
2012,Accommodation - Establishments,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,6,Establishments
2012,Accommodation - Establishments,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,45,Establishments
2012,Accommodation - Establishments,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,495,Establishments
2012,Accommodation - Establishments,Serviced Accommodation 4,,,,,,,,,,,,,,,Establishments
2012,Accommodation - Establishments,Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2012,Accommodation - Establishments,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,546,Establishments
2012,Accommodation - Establishments,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,"1,009",Establishments
2012,Accommodation - Establishments,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,0,Establishments
2012,Accommodation - Establishments,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,126,Establishments
2012,Accommodation - Establishments,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,37,Establishments
2012,Accommodation - Establishments,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2012,Accommodation - Establishments,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"1,172",Establishments
2012,Accommodation - Establishments,All Accommodation Types,TOTAL,,,,,,,,,,,,,"1,718",Establishments
2012,Accommodation - Bed Spaces,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,"1,174",Bed Spaces
2012,Accommodation - Bed Spaces,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,"1,843",Bed Spaces
2012,Accommodation - Bed Spaces,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,"3,525",Bed Spaces
2012,Accommodation - Bed Spaces,Serviced Accommodation 4,,,,,,,,,,,,,,,Bed Spaces
2012,Accommodation - Bed Spaces,Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2012,Accommodation - Bed Spaces,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,"6,542",Bed Spaces
2012,Accommodation - Bed Spaces,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,"6,452",Bed Spaces
2012,Accommodation - Bed Spaces,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,929,Bed Spaces
2012,Accommodation - Bed Spaces,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,"12,714",Bed Spaces
2012,Accommodation - Bed Spaces,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,"1,769",Bed Spaces
2012,Accommodation - Bed Spaces,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2012,Accommodation - Bed Spaces,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"21,864",Bed Spaces
2012,Accommodation - Bed Spaces,All Accommodation Types,TOTAL,,,,,,,,,,,,,"28,406",Bed Spaces
2013,Accommodation - Establishments,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,6,Establishments
2013,Accommodation - Establishments,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,46,Establishments
2013,Accommodation - Establishments,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,489,Establishments
2013,Accommodation - Establishments,Serviced Accommodation 4,,,,,,,,,,,,,,,Establishments
2013,Accommodation - Establishments,Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2013,Accommodation - Establishments,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,541,Establishments
2013,Accommodation - Establishments,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,928,Establishments
2013,Accommodation - Establishments,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,0,Establishments
2013,Accommodation - Establishments,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,138,Establishments
2013,Accommodation - Establishments,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,37,Establishments
2013,Accommodation - Establishments,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2013,Accommodation - Establishments,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"1,103",Establishments
2013,Accommodation - Establishments,All Accommodation Types,TOTAL,,,,,,,,,,,,,"1,644",Establishments
2013,Accommodation - Bed Spaces,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,"1,174",Bed Spaces
2013,Accommodation - Bed Spaces,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,"1,911",Bed Spaces
2013,Accommodation - Bed Spaces,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,"3,558",Bed Spaces
2013,Accommodation - Bed Spaces,Serviced Accommodation 4,,,,,,,,,,,,,,,Bed Spaces
2013,Accommodation - Bed Spaces,Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2013,Accommodation - Bed Spaces,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,"6,643",Bed Spaces
2013,Accommodation - Bed Spaces,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,"6,156",Bed Spaces
2013,Accommodation - Bed Spaces,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,"1,005",Bed Spaces
2013,Accommodation - Bed Spaces,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,"13,230",Bed Spaces
2013,Accommodation - Bed Spaces,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,"1,769",Bed Spaces
2013,Accommodation - Bed Spaces,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2013,Accommodation - Bed Spaces,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"22,160",Bed Spaces
2013,Accommodation - Bed Spaces,All Accommodation Types,TOTAL,,,,,,,,,,,,,"28,803",Bed Spaces
2014,Accommodation - Establishments,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,6,Establishments
2014,Accommodation - Establishments,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,46,Establishments
2014,Accommodation - Establishments,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,454,Establishments
2014,Accommodation - Establishments,Serviced Accommodation 4,,,,,,,,,,,,,,,Establishments
2014,Accommodation - Establishments,Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2014,Accommodation - Establishments,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,506,Establishments
2014,Accommodation - Establishments,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,"1,038",Establishments
2014,Accommodation - Establishments,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,0,Establishments
2014,Accommodation - Establishments,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,138,Establishments
2014,Accommodation - Establishments,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,37,Establishments
2014,Accommodation - Establishments,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2014,Accommodation - Establishments,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"1,213",Establishments
2014,Accommodation - Establishments,All Accommodation Types,TOTAL,,,,,,,,,,,,,"1,719",Establishments
2014,Accommodation - Bed Spaces,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,"1,174",Bed Spaces
2014,Accommodation - Bed Spaces,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,"1,920",Bed Spaces
2014,Accommodation - Bed Spaces,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,"3,315",Bed Spaces
2014,Accommodation - Bed Spaces,Serviced Accommodation 4,,,,,,,,,,,,,,,Bed Spaces
2014,Accommodation - Bed Spaces,Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2014,Accommodation - Bed Spaces,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,"6,409",Bed Spaces
2014,Accommodation - Bed Spaces,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,"6,652",Bed Spaces
2014,Accommodation - Bed Spaces,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,"1,021",Bed Spaces
2014,Accommodation - Bed Spaces,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,"13,323",Bed Spaces
2014,Accommodation - Bed Spaces,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,"1,769",Bed Spaces
2014,Accommodation - Bed Spaces,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2014,Accommodation - Bed Spaces,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"22,765",Bed Spaces
2014,Accommodation - Bed Spaces,All Accommodation Types,TOTAL,,,,,,,,,,,,,"29,174",Bed Spaces
2015,Accommodation - Establishments,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,6,Establishments
2015,Accommodation - Establishments,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,46,Establishments
2015,Accommodation - Establishments,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,418,Establishments
2015,Accommodation - Establishments,Serviced Accommodation 4,,,,,,,,,,,,,,,Establishments
2015,Accommodation - Establishments,Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2015,Accommodation - Establishments,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,470,Establishments
2015,Accommodation - Establishments,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,952,Establishments
2015,Accommodation - Establishments,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,0,Establishments
2015,Accommodation - Establishments,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,136,Establishments
2015,Accommodation - Establishments,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,35,Establishments
2015,Accommodation - Establishments,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2015,Accommodation - Establishments,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"1,123",Establishments
2015,Accommodation - Establishments,All Accommodation Types,TOTAL,,,,,,,,,,,,,"1,594",Establishments
2015,Accommodation - Bed Spaces,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,"1,174",Bed Spaces
2015,Accommodation - Bed Spaces,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,"1,888",Bed Spaces
2015,Accommodation - Bed Spaces,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,"3,043",Bed Spaces
2015,Accommodation - Bed Spaces,Serviced Accommodation 4,,,,,,,,,,,,,,,Bed Spaces
2015,Accommodation - Bed Spaces,Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2015,Accommodation - Bed Spaces,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,"6,105",Bed Spaces
2015,Accommodation - Bed Spaces,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,"6,280",Bed Spaces
2015,Accommodation - Bed Spaces,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,"1,021",Bed Spaces
2015,Accommodation - Bed Spaces,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,"13,233",Bed Spaces
2015,Accommodation - Bed Spaces,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,"1,735",Bed Spaces
2015,Accommodation - Bed Spaces,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2015,Accommodation - Bed Spaces,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"22,269",Bed Spaces
2015,Accommodation - Bed Spaces,All Accommodation Types,TOTAL,,,,,,,,,,,,,"28,374",Bed Spaces
2016,Accommodation - Establishments,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,6,Establishments
2016,Accommodation - Establishments,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,47,Establishments
2016,Accommodation - Establishments,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,394,Establishments
2016,Accommodation - Establishments,Serviced Accommodation 4,,,,,,,,,,,,,,,Establishments
2016,Accommodation - Establishments,Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2016,Accommodation - Establishments,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,448,Establishments
2016,Accommodation - Establishments,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,960,Establishments
2016,Accommodation - Establishments,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,0,Establishments
2016,Accommodation - Establishments,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,136,Establishments
2016,Accommodation - Establishments,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,35,Establishments
2016,Accommodation - Establishments,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2016,Accommodation - Establishments,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"1,131",Establishments
2016,Accommodation - Establishments,All Accommodation Types,TOTAL,,,,,,,,,,,,,"1,579",Establishments
2016,Accommodation - Bed Spaces,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,"1,174",Bed Spaces
2016,Accommodation - Bed Spaces,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,"1,937",Bed Spaces
2016,Accommodation - Bed Spaces,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,"2,898",Bed Spaces
2016,Accommodation - Bed Spaces,Serviced Accommodation 4,,,,,,,,,,,,,,,Bed Spaces
2016,Accommodation - Bed Spaces,Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2016,Accommodation - Bed Spaces,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,"6,009",Bed Spaces
2016,Accommodation - Bed Spaces,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,"6,320",Bed Spaces
2016,Accommodation - Bed Spaces,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,"1,115",Bed Spaces
2016,Accommodation - Bed Spaces,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,"13,122",Bed Spaces
2016,Accommodation - Bed Spaces,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,"1,737",Bed Spaces
2016,Accommodation - Bed Spaces,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2016,Accommodation - Bed Spaces,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"22,294",Bed Spaces
2016,Accommodation - Bed Spaces,All Accommodation Types,TOTAL,,,,,,,,,,,,,"28,303",Bed Spaces
2017,Accommodation - Establishments,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,6,Establishments
2017,Accommodation - Establishments,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,46,Establishments
2017,Accommodation - Establishments,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,407,Establishments
2017,Accommodation - Establishments,Serviced Accommodation 4,,,,,,,,,,,,,,,Establishments
2017,Accommodation - Establishments,Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2017,Accommodation - Establishments,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,459,Establishments
2017,Accommodation - Establishments,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,"1,001",Establishments
2017,Accommodation - Establishments,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,0,Establishments
2017,Accommodation - Establishments,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,131,Establishments
2017,Accommodation - Establishments,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,34,Establishments
2017,Accommodation - Establishments,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2017,Accommodation - Establishments,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"1,166",Establishments
2017,Accommodation - Establishments,All Accommodation Types,TOTAL,,,,,,,,,,,,,"1,625",Establishments
2017,Accommodation - Bed Spaces,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,"1,174",Bed Spaces
2017,Accommodation - Bed Spaces,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,"1,916",Bed Spaces
2017,Accommodation - Bed Spaces,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,"2,998",Bed Spaces
2017,Accommodation - Bed Spaces,Serviced Accommodation 4,,,,,,,,,,,,,,,Bed Spaces
2017,Accommodation - Bed Spaces,Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2017,Accommodation - Bed Spaces,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,"6,088",Bed Spaces
2017,Accommodation - Bed Spaces,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,"6,540",Bed Spaces
2017,Accommodation - Bed Spaces,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,"1,167",Bed Spaces
2017,Accommodation - Bed Spaces,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,"12,627",Bed Spaces
2017,Accommodation - Bed Spaces,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,"1,724",Bed Spaces
2017,Accommodation - Bed Spaces,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2017,Accommodation - Bed Spaces,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"22,058",Bed Spaces
2017,Accommodation - Bed Spaces,All Accommodation Types,TOTAL,,,,,,,,,,,,,"28,146",Bed Spaces
2018,Accommodation - Establishments,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,6,Establishments
2018,Accommodation - Establishments,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,48,Establishments
2018,Accommodation - Establishments,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,401,Establishments
2018,Accommodation - Establishments,Serviced Accommodation 4,,,,,,,,,,,,,,,Establishments
2018,Accommodation - Establishments,Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2018,Accommodation - Establishments,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,455,Establishments
2018,Accommodation - Establishments,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,"1,003",Establishments
2018,Accommodation - Establishments,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,0,Establishments
2018,Accommodation - Establishments,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,133,Establishments
2018,Accommodation - Establishments,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,34,Establishments
2018,Accommodation - Establishments,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Establishments
2018,Accommodation - Establishments,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"1,170",Establishments
2018,Accommodation - Establishments,All Accommodation Types,TOTAL,,,,,,,,,,,,,"1,625",Establishments
2018,Accommodation - Bed Spaces,Serviced Accommodation 1,+50 Room,,,,,,,,,,,,,"1,179",Bed Spaces
2018,Accommodation - Bed Spaces,Serviced Accommodation 2,11-50 Room,,,,,,,,,,,,,"2,038",Bed Spaces
2018,Accommodation - Bed Spaces,Serviced Accommodation 3,<10 Room,,,,,,,,,,,,,"2,947",Bed Spaces
2018,Accommodation - Bed Spaces,Serviced Accommodation 4,,,,,,,,,,,,,,,Bed Spaces
2018,Accommodation - Bed Spaces,Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2018,Accommodation - Bed Spaces,Serviced Accommodation Total,Serviced Total,,,,,,,,,,,,,"6,164",Bed Spaces
2018,Accommodation - Bed Spaces,Non-Serviced Accommodation 1,Self catering,,,,,,,,,,,,,"6,762",Bed Spaces
2018,Accommodation - Bed Spaces,Non-Serviced Accommodation 2,Static caravans/chalets,,,,,,,,,,,,,"1,171",Bed Spaces
2018,Accommodation - Bed Spaces,Non-Serviced Accommodation 3,Touring caravans/camping,,,,,,,,,,,,,"13,056",Bed Spaces
2018,Accommodation - Bed Spaces,Non-Serviced Accommodation 4,Youth Hostels,,,,,,,,,,,,,"1,770",Bed Spaces
2018,Accommodation - Bed Spaces,Non-Serviced Accommodation 5,,,,,,,,,,,,,,,Bed Spaces
2018,Accommodation - Bed Spaces,Non-Serviced Accommodation Total,Non-Serviced Accommodation Total ,,,,,,,,,,,,,"22,759",Bed Spaces
2018,Accommodation - Bed Spaces,All Accommodation Types,TOTAL,,,,,,,,,,,,,"28,923",Bed Spaces
